Zip,Cases,Deaths,Recovered,ReportDate,TOT_POP,CS_RATE,DTH_RATE,Active,Date
74932,21,0,17,08/25/2020,2397,8.760951188986233,0.0,4,08/25/2020 11:00AM
74332,21,1,18,08/25/2020,1679,12.507444907683146,0.5955926146515784,2,08/25/2020 11:00AM
73443,21,1,18,08/25/2020,3885,5.405405405405405,0.2574002574002574,2,08/25/2020 11:00AM
73042,20,1,17,08/25/2020,1116,17.921146953405017,0.8960573476702509,2,08/25/2020 11:00AM
73038,20,0,18,08/25/2020,1924,10.395010395010395,0.0,2,08/25/2020 11:00AM
74431,20,0,16,08/25/2020,889,22.497187851518557,0.0,4,08/25/2020 11:00AM
74030,20,0,11,08/25/2020,3771,5.303632988597189,0.0,9,08/25/2020 11:00AM
74957,19,1,6,08/25/2020,1198,15.859766277128546,0.8347245409015025,12,08/25/2020 11:00AM
73151,19,0,19,08/25/2020,1861,10.209564750134335,0.0,0,08/25/2020 11:00AM
73543,19,0,16,08/25/2020,1529,12.426422498364945,0.0,3,08/25/2020 11:00AM
73098,19,1,18,08/25/2020,4394,4.32407828857533,0.2275830678197542,0,08/25/2020 11:00AM
74061,19,0,15,08/25/2020,2025,9.382716049382715,0.0,4,08/25/2020 11:00AM
74032,19,0,16,08/25/2020,2146,8.853681267474371,0.0,3,08/25/2020 11:00AM
74028,18,1,14,08/25/2020,1708,10.53864168618267,0.585480093676815,3,08/25/2020 11:00AM
73717,18,0,18,08/25/2020,7031,2.560091025458683,0.0,0,08/25/2020 11:00AM
73852,18,0,7,08/25/2020,2351,7.656316461080392,0.0,11,08/25/2020 11:00AM
74050,18,0,9,08/25/2020,356,50.561797752808985,0.0,9,08/25/2020 11:00AM
73951,18,0,15,08/25/2020,1117,16.11459265890779,0.0,3,08/25/2020 11:00AM
74840,17,0,13,08/25/2020,2003,8.487269096355467,0.0,4,08/25/2020 11:00AM
74854,17,0,16,08/25/2020,1983,8.572869389813414,0.0,1,08/25/2020 11:00AM
74726,17,1,14,08/25/2020,2345,7.249466950959489,0.42643923240938164,2,08/25/2020 11:00AM
74470,17,0,12,08/25/2020,1488,11.4247311827957,0.0,5,08/25/2020 11:00AM
74330,17,0,15,08/25/2020,3331,5.103572500750525,0.0,2,08/25/2020 11:00AM
73017,16,0,14,08/25/2020,1568,10.204081632653061,0.0,2,08/25/2020 11:00AM
74452,16,0,7,08/25/2020,386,41.45077720207254,0.0,9,08/25/2020 11:00AM
74871,16,1,11,08/25/2020,2483,6.443817962142569,0.4027386226339106,4,08/25/2020 11:00AM
74880,16,1,13,08/25/2020,1958,8.171603677221656,0.5107252298263535,2,08/25/2020 11:00AM
73016,16,0,16,08/25/2020,1714,9.334889148191364,0.0,0,08/25/2020 11:00AM
74450,16,0,15,08/25/2020,1846,8.66738894907909,0.0,1,08/25/2020 11:00AM
74469,16,0,13,08/25/2020,2557,6.257332811888932,0.0,3,08/25/2020 11:00AM
73939,16,0,13,08/25/2020,1709,9.362200117027502,0.0,3,08/25/2020 11:00AM
74736,16,0,16,08/25/2020,1122,14.260249554367201,0.0,0,08/25/2020 11:00AM
73560,15,0,14,08/25/2020,839,17.878426698450536,0.0,1,08/25/2020 11:00AM
73651,15,0,11,08/25/2020,3968,3.780241935483871,0.0,4,08/25/2020 11:00AM
74546,15,0,9,08/25/2020,712,21.06741573033708,0.0,6,08/25/2020 11:00AM
74901,15,0,11,08/25/2020,1872,8.012820512820513,0.0,4,08/25/2020 11:00AM
73572,15,0,13,08/25/2020,3633,4.1288191577208915,0.0,2,08/25/2020 11:00AM
74735,15,0,15,08/25/2020,1482,10.121457489878543,0.0,0,08/25/2020 11:00AM
73059,14,0,14,08/25/2020,2916,4.801097393689987,0.0,0,08/25/2020 11:00AM
73573,14,0,13,08/25/2020,2479,5.647438483259379,0.0,1,08/25/2020 11:00AM
74731,14,0,8,08/25/2020,1438,9.735744089012517,0.0,6,08/25/2020 11:00AM
74038,14,0,12,08/25/2020,2123,6.5944418276024495,0.0,2,08/25/2020 11:00AM
74936,14,0,8,08/25/2020,1090,12.844036697247708,0.0,6,08/25/2020 11:00AM
73738,14,0,11,08/25/2020,1201,11.656952539550375,0.0,3,08/25/2020 11:00AM
73029,14,1,13,08/25/2020,1632,8.578431372549021,0.6127450980392157,0,08/25/2020 11:00AM
74553,14,0,11,08/25/2020,1249,11.20896717373899,0.0,3,08/25/2020 11:00AM
74369,14,0,11,08/25/2020,2047,6.839276990718124,0.0,3,08/25/2020 11:00AM
74881,14,0,10,08/25/2020,5282,2.6505111700113595,0.0,4,08/25/2020 11:00AM
74825,14,1,12,08/25/2020,2099,6.669842782277275,0.4764173415912339,1,08/25/2020 11:00AM
73933,13,0,1,08/25/2020,1504,8.643617021276595,0.0,12,08/25/2020 11:00AM
73082,13,0,11,08/25/2020,3135,4.146730462519936,0.0,2,08/25/2020 11:00AM
73040,13,0,12,08/25/2020,1821,7.1389346512905,0.0,1,08/25/2020 11:00AM
73002,13,0,11,08/25/2020,906,14.34878587196468,0.0,2,08/25/2020 11:00AM
74653,13,0,13,08/25/2020,3740,3.4759358288770055,0.0,0,08/25/2020 11:00AM
74563,13,0,11,08/25/2020,1963,6.622516556291391,0.0,2,08/25/2020 11:00AM
74085,13,0,13,08/25/2020,2223,5.847953216374268,0.0,0,08/25/2020 11:00AM
74826,13,0,11,08/25/2020,1133,11.473962930273611,0.0,2,08/25/2020 11:00AM
73932,12,0,9,08/25/2020,2304,5.208333333333333,0.0,3,08/25/2020 11:00AM
74647,12,1,9,08/25/2020,3586,3.3463469046291134,0.2788622420524261,2,08/25/2020 11:00AM
73453,12,0,12,08/25/2020,503,23.856858846918488,0.0,0,08/25/2020 11:00AM
73624,12,0,10,08/25/2020,2335,5.139186295503212,0.0,2,08/25/2020 11:00AM
74027,12,0,9,08/25/2020,1060,11.320754716981131,0.0,3,08/25/2020 11:00AM
73552,12,0,11,08/25/2020,1512,7.936507936507936,0.0,1,08/25/2020 11:00AM
74574,12,0,11,08/25/2020,1264,9.49367088607595,0.0,1,08/25/2020 11:00AM
73620,12,0,6,08/25/2020,1582,7.585335018963337,0.0,6,08/25/2020 11:00AM
73450,12,0,5,08/25/2020,1344,8.928571428571429,0.0,7,08/25/2020 11:00AM
73061,12,0,9,08/25/2020,1659,7.2332730560578655,0.0,3,08/25/2020 11:00AM
73456,11,0,10,08/25/2020,2113,5.205868433506862,0.0,1,08/25/2020 11:00AM
74872,11,0,10,08/25/2020,3263,3.371130861170702,0.0,1,08/25/2020 11:00AM
73541,11,0,10,08/25/2020,2714,4.053058216654384,0.0,1,08/25/2020 11:00AM
73773,11,0,10,08/25/2020,2040,5.3921568627450975,0.0,1,08/25/2020 11:00AM
73074,11,0,8,08/25/2020,1095,10.045662100456621,0.0,3,08/25/2020 11:00AM
73663,11,0,6,08/25/2020,1384,7.9479768786127165,0.0,5,08/25/2020 11:00AM
73568,11,2,5,08/25/2020,1060,10.377358490566037,1.8867924528301887,4,08/25/2020 11:00AM
74641,11,1,9,08/25/2020,637,17.26844583987441,1.5698587127158556,1,08/25/2020 11:00AM
73570,11,0,11,08/25/2020,1083,10.156971375807942,0.0,0,08/25/2020 11:00AM
74554,11,1,10,08/25/2020,1738,6.329113924050633,0.5753739930955121,0,08/25/2020 11:00AM
74723,10,0,9,08/25/2020,1399,7.147962830593281,0.0,1,08/25/2020 11:00AM
74956,10,0,9,08/25/2020,1739,5.7504312823461765,0.0,1,08/25/2020 11:00AM
74734,10,0,8,08/25/2020,1157,8.64304235090752,0.0,2,08/25/2020 11:00AM
73004,10,0,10,08/25/2020,1013,9.871668311944719,0.0,0,08/25/2020 11:00AM
73459,10,0,6,08/25/2020,1063,9.40733772342427,0.0,4,08/25/2020 11:00AM
74471,10,0,5,08/25/2020,1635,6.116207951070336,0.0,5,08/25/2020 11:00AM
74349,10,0,5,08/25/2020,312,32.05128205128205,0.0,5,08/25/2020 11:00AM
74565,10,0,10,08/25/2020,706,14.164305949008499,0.0,0,08/25/2020 11:00AM
74944,10,0,9,08/25/2020,1195,8.368200836820083,0.0,1,08/25/2020 11:00AM
74963,10,0,7,08/25/2020,474,21.09704641350211,0.0,3,08/25/2020 11:00AM
74425,10,0,9,08/25/2020,1448,6.906077348066298,0.0,1,08/25/2020 11:00AM
73632,10,0,5,08/25/2020,3337,2.9967036260113877,0.0,5,08/25/2020 11:00AM
74865,10,0,8,08/25/2020,1791,5.583472920156337,0.0,2,08/25/2020 11:00AM
74951,10,0,7,08/25/2020,1307,7.651109410864575,0.0,3,08/25/2020 11:00AM
74358,10,0,10,08/25/2020,245,40.816326530612244,0.0,0,08/25/2020 11:00AM
73438,9,0,6,08/25/2020,3480,2.586206896551724,0.0,3,08/25/2020 11:00AM
74072,9,0,9,08/25/2020,1803,4.9916805324459235,0.0,0,08/25/2020 11:00AM
73848,9,0,7,08/25/2020,2408,3.737541528239203,0.0,2,08/25/2020 11:00AM
73062,9,1,5,08/25/2020,1296,6.944444444444444,0.7716049382716049,3,08/25/2020 11:00AM
74832,9,0,9,08/25/2020,902,9.977827050997782,0.0,0,08/25/2020 11:00AM
74081,9,0,6,08/25/2020,1823,4.936917169500823,0.0,3,08/25/2020 11:00AM
73628,9,1,7,08/25/2020,1655,5.438066465256798,0.6042296072507553,1,08/25/2020 11:00AM
73565,9,0,8,08/25/2020,998,9.01803607214429,0.0,1,08/25/2020 11:00AM
73447,9,0,9,08/25/2020,1319,6.823351023502654,0.0,0,08/25/2020 11:00AM
73432,9,0,7,08/25/2020,1141,7.887817703768623,0.0,2,08/25/2020 11:00AM
74878,9,0,8,08/25/2020,1397,6.442376521116679,0.0,1,08/25/2020 11:00AM
73566,9,0,8,08/25/2020,1862,4.833512352309345,0.0,1,08/25/2020 11:00AM
73669,8,0,7,08/25/2020,1750,4.571428571428572,0.0,1,08/25/2020 11:00AM
74054,8,0,8,08/25/2020,800,10.0,0.0,0,08/25/2020 11:00AM
74062,8,0,8,08/25/2020,1016,7.874015748031496,0.0,0,08/25/2020 11:00AM
74720,8,0,6,08/25/2020,471,16.985138004246284,0.0,2,08/25/2020 11:00AM
74867,8,0,7,08/25/2020,736,10.869565217391305,0.0,1,08/25/2020 11:00AM
73048,8,0,8,08/25/2020,2438,3.281378178835111,0.0,0,08/25/2020 11:00AM
73079,8,0,7,08/25/2020,495,16.161616161616163,0.0,1,08/25/2020 11:00AM
73724,8,0,2,08/25/2020,1173,6.820119352088661,0.0,6,08/25/2020 11:00AM
74556,8,0,7,08/25/2020,359,22.284122562674096,0.0,1,08/25/2020 11:00AM
74350,8,0,6,08/25/2020,748,10.695187165775401,0.0,2,08/25/2020 11:00AM
73741,8,0,3,08/25/2020,1712,4.672897196261682,0.0,5,08/25/2020 11:00AM
74738,8,0,8,08/25/2020,686,11.661807580174926,0.0,0,08/25/2020 11:00AM
74423,8,0,6,08/25/2020,981,8.15494393476045,0.0,2,08/25/2020 11:00AM
74460,8,0,4,08/25/2020,170,47.05882352941176,0.0,4,08/25/2020 11:00AM
74741,8,0,8,08/25/2020,997,8.02407221664995,0.0,0,08/25/2020 11:00AM
73834,8,0,7,08/25/2020,1513,5.287508261731658,0.0,1,08/25/2020 11:00AM
73053,8,2,5,08/25/2020,757,10.568031704095112,2.642007926023778,1,08/25/2020 11:00AM
74633,7,0,5,08/25/2020,341,20.527859237536656,0.0,2,08/25/2020 11:00AM
74430,7,0,6,08/25/2020,464,15.086206896551724,0.0,1,08/25/2020 11:00AM
73067,7,0,7,08/25/2020,2336,2.996575342465753,0.0,0,08/25/2020 11:00AM
74852,7,0,6,08/25/2020,1406,4.978662873399715,0.0,1,08/25/2020 11:00AM
73090,7,0,7,08/25/2020,1078,6.493506493506494,0.0,0,08/25/2020 11:00AM
73754,7,0,6,08/25/2020,1060,6.60377358490566,0.0,1,08/25/2020 11:00AM
74340,7,0,6,08/25/2020,204,34.313725490196084,0.0,1,08/25/2020 11:00AM
74078,7,0,5,08/25/2020,2329,3.0055817947617003,0.0,2,08/25/2020 11:00AM
74630,7,1,6,08/25/2020,752,9.308510638297872,1.3297872340425532,0,08/25/2020 11:00AM
74724,7,0,6,08/25/2020,399,17.543859649122805,0.0,1,08/25/2020 11:00AM
74543,7,0,3,08/25/2020,388,18.04123711340206,0.0,4,08/25/2020 11:00AM
73014,7,0,6,08/25/2020,1937,3.613835828600929,0.0,1,08/25/2020 11:00AM
74748,7,0,6,08/25/2020,659,10.622154779969652,0.0,1,08/25/2020 11:00AM
73092,7,0,7,08/25/2020,973,7.194244604316547,0.0,0,08/25/2020 11:00AM
74060,7,0,6,08/25/2020,450,15.555555555555555,0.0,1,08/25/2020 11:00AM
74824,7,1,4,08/25/2020,1445,4.844290657439446,0.6920415224913494,2,08/25/2020 11:00AM
74552,7,0,4,08/25/2020,1183,5.9171597633136095,0.0,3,08/25/2020 11:00AM
74366,7,0,6,08/25/2020,1548,4.521963824289405,0.0,1,08/25/2020 11:00AM
74833,7,0,4,08/25/2020,834,8.393285371702637,0.0,3,08/25/2020 11:00AM
73768,7,0,6,08/25/2020,1666,4.201680672268908,0.0,1,08/25/2020 11:00AM
74829,7,1,3,08/25/2020,1474,4.74898236092266,0.6784260515603798,3,08/25/2020 11:00AM
74569,6,1,3,08/25/2020,1288,4.658385093167702,0.7763975155279502,2,08/25/2020 11:00AM
74472,6,0,2,08/25/2020,723,8.298755186721992,0.0,4,08/25/2020 11:00AM
74643,6,0,4,08/25/2020,440,13.636363636363635,0.0,2,08/25/2020 11:00AM
74557,6,0,6,08/25/2020,497,12.072434607645874,0.0,0,08/25/2020 11:00AM
74533,6,0,6,08/25/2020,846,7.092198581560283,0.0,0,08/25/2020 11:00AM
73755,6,0,6,08/25/2020,820,7.317073170731708,0.0,0,08/25/2020 11:00AM
74001,6,0,6,08/25/2020,306,19.607843137254903,0.0,0,08/25/2020 11:00AM
74939,6,0,2,08/25/2020,1164,5.154639175257732,0.0,4,08/25/2020 11:00AM
74827,6,1,4,08/25/2020,351,17.094017094017097,2.849002849002849,1,08/25/2020 11:00AM
73458,6,1,5,08/25/2020,895,6.70391061452514,1.1173184357541899,0,08/25/2020 11:00AM
73759,6,0,5,08/25/2020,1565,3.8338658146964857,0.0,1,08/25/2020 11:00AM
73734,6,0,3,08/25/2020,817,7.343941248470013,0.0,3,08/25/2020 11:00AM
74759,6,0,3,08/25/2020,1454,4.126547455295736,0.0,3,08/25/2020 11:00AM
73639,6,0,2,08/25/2020,588,10.204081632653061,0.0,4,08/25/2020 11:00AM
73858,5,0,5,08/25/2020,1554,3.2175032175032174,0.0,0,08/25/2020 11:00AM
73838,5,1,3,08/25/2020,345,14.492753623188406,2.898550724637681,1,08/25/2020 11:00AM
73024,5,0,4,08/25/2020,785,6.369426751592357,0.0,1,08/25/2020 11:00AM
73481,5,0,5,08/25/2020,1010,4.9504950495049505,0.0,0,08/25/2020 11:00AM
73547,5,0,4,08/25/2020,2331,2.145002145002145,0.0,1,08/25/2020 11:00AM
74945,5,0,4,08/25/2020,447,11.185682326621924,0.0,1,08/25/2020 11:00AM
73641,5,0,4,08/25/2020,599,8.347245409015025,0.0,1,08/25/2020 11:00AM
73931,5,0,5,08/25/2020,416,12.01923076923077,0.0,0,08/25/2020 11:00AM
73730,5,0,1,08/25/2020,753,6.6401062416998675,0.0,4,08/25/2020 11:00AM
73073,5,0,5,08/25/2020,473,10.570824524312897,0.0,0,08/25/2020 11:00AM
74422,5,0,5,08/25/2020,820,6.097560975609756,0.0,0,08/25/2020 11:00AM
74428,5,0,3,08/25/2020,1307,3.8255547054322876,0.0,2,08/25/2020 11:00AM
73944,5,0,4,08/25/2020,531,9.416195856873822,0.0,1,08/25/2020 11:00AM
74052,5,1,3,08/25/2020,1019,4.906771344455349,0.9813542688910696,1,08/25/2020 11:00AM
74083,5,0,5,08/25/2020,1029,4.859086491739553,0.0,0,08/25/2020 11:00AM
74531,5,0,5,08/25/2020,1039,4.8123195380173245,0.0,0,08/25/2020 11:00AM
74521,5,0,5,08/25/2020,191,26.17801047120419,0.0,0,08/25/2020 11:00AM
73859,5,0,4,08/25/2020,1384,3.61271676300578,0.0,1,08/25/2020 11:00AM
73842,5,0,4,08/25/2020,549,9.107468123861567,0.0,1,08/25/2020 11:00AM
73938,4,0,4,08/25/2020,756,5.291005291005291,0.0,0,08/25/2020 11:00AM
74333,4,0,1,08/25/2020,1129,3.5429583702391496,0.0,3,08/25/2020 11:00AM
73027,4,0,2,08/25/2020,1210,3.3057851239669422,0.0,2,08/25/2020 11:00AM
73744,4,0,2,08/25/2020,158,25.31645569620253,0.0,2,08/25/2020 11:00AM
74839,4,0,2,08/25/2020,777,5.148005148005148,0.0,2,08/25/2020 11:00AM
73532,4,0,4,08/25/2020,469,8.528784648187633,0.0,0,08/25/2020 11:00AM
74722,4,0,3,08/25/2020,272,14.705882352941176,0.0,1,08/25/2020 11:00AM
74562,4,0,4,08/25/2020,917,4.362050163576881,0.0,0,08/25/2020 11:00AM
73853,4,0,4,08/25/2020,657,6.0882800608828,0.0,0,08/25/2020 11:00AM
73766,4,0,4,08/25/2020,1302,3.0721966205837172,0.0,0,08/25/2020 11:00AM
73549,4,0,4,08/25/2020,212,18.867924528301884,0.0,0,08/25/2020 11:00AM
74042,4,0,4,08/25/2020,402,9.950248756218905,0.0,0,08/25/2020 11:00AM
74869,4,0,1,08/25/2020,684,5.847953216374268,0.0,3,08/25/2020 11:00AM
73058,4,0,4,08/25/2020,193,20.72538860103627,0.0,0,08/25/2020 11:00AM
73664,4,0,4,08/25/2020,1114,3.5906642728904847,0.0,0,08/25/2020 11:00AM
74756,4,0,2,08/25/2020,707,5.657708628005658,0.0,2,08/25/2020 11:00AM
74560,4,0,3,08/25/2020,608,6.578947368421052,0.0,1,08/25/2020 11:00AM
74457,4,0,3,08/25/2020,463,8.639308855291578,0.0,1,08/25/2020 11:00AM
74850,4,0,4,08/25/2020,327,12.232415902140673,0.0,0,08/25/2020 11:00AM
74034,4,0,4,08/25/2020,122,32.786885245901644,0.0,0,08/25/2020 11:00AM
74875,4,0,3,08/25/2020,1268,3.1545741324921135,0.0,1,08/25/2020 11:00AM
74084,4,0,4,08/25/2020,526,7.604562737642586,0.0,0,08/25/2020 11:00AM
74427,4,0,4,08/25/2020,1206,3.316749585406302,0.0,0,08/25/2020 11:00AM
73625,4,0,3,08/25/2020,653,6.1255742725880555,0.0,1,08/25/2020 11:00AM
74572,3,0,2,08/25/2020,633,4.739336492890995,0.0,1,08/25/2020 11:00AM
74558,3,0,3,08/25/2020,410,7.317073170731708,0.0,0,08/25/2020 11:00AM
73901,3,0,3,08/25/2020,185,16.216216216216218,0.0,0,08/25/2020 11:00AM
73735,3,0,3,08/25/2020,694,4.322766570605188,0.0,0,08/25/2020 11:00AM
73056,3,0,2,08/25/2020,346,8.670520231213873,0.0,1,08/25/2020 11:00AM
74555,3,0,3,08/25/2020,735,4.081632653061225,0.0,0,08/25/2020 11:00AM
73430,3,0,3,08/25/2020,1336,2.245508982035928,0.0,0,08/25/2020 11:00AM
74442,3,0,3,08/25/2020,901,3.329633740288568,0.0,0,08/25/2020 11:00AM
73763,3,0,3,08/25/2020,1589,1.8879798615481436,0.0,0,08/25/2020 11:00AM
73011,3,0,2,08/25/2020,326,9.202453987730062,0.0,1,08/25/2020 11:00AM
74570,3,0,3,08/25/2020,1111,2.7002700270027002,0.0,0,08/25/2020 11:00AM
73559,3,0,3,08/25/2020,539,5.565862708719852,0.0,0,08/25/2020 11:00AM
73063,3,0,3,08/25/2020,623,4.815409309791332,0.0,0,08/25/2020 11:00AM
74842,3,0,3,08/25/2020,128,23.4375,0.0,0,08/25/2020 11:00AM
74446,3,0,3,08/25/2020,462,6.493506493506494,0.0,0,08/25/2020 11:00AM
74359,3,0,2,08/25/2020,552,5.434782608695652,0.0,1,08/25/2020 11:00AM
73851,3,0,1,08/25/2020,150,20.0,0.0,2,08/25/2020 11:00AM
74830,3,0,2,08/25/2020,241,12.448132780082986,0.0,1,08/25/2020 11:00AM
73461,3,0,3,08/25/2020,784,3.826530612244898,0.0,0,08/25/2020 11:00AM
74456,3,0,2,08/25/2020,186,16.129032258064516,0.0,1,08/25/2020 11:00AM
74845,3,0,2,08/25/2020,500,6.0,0.0,1,08/25/2020 11:00AM
74577,3,0,3,08/25/2020,218,13.761467889908257,0.0,0,08/25/2020 11:00AM
74367,3,0,3,08/25/2020,407,7.371007371007371,0.0,0,08/25/2020 11:00AM
73491,3,1,2,08/25/2020,733,4.092769440654843,1.364256480218281,0,08/25/2020 11:00AM
73655,3,0,3,08/25/2020,827,3.6275695284159615,0.0,0,08/25/2020 11:00AM
73650,3,0,1,08/25/2020,1128,2.6595744680851063,0.0,2,08/25/2020 11:00AM
73771,3,0,3,08/25/2020,386,7.772020725388601,0.0,0,08/25/2020 11:00AM
73544,3,0,3,08/25/2020,241,12.448132780082986,0.0,0,08/25/2020 11:00AM
73050,3,0,3,08/25/2020,958,3.131524008350731,0.0,0,08/25/2020 11:00AM
73720,3,0,2,08/25/2020,146,20.54794520547945,0.0,1,08/25/2020 11:00AM
73747,2,0,2,08/25/2020,475,4.2105263157894735,0.0,0,08/25/2020 11:00AM
73645,2,0,2,08/25/2020,1436,1.392757660167131,0.0,0,08/25/2020 11:00AM
73556,2,0,2,08/25/2020,133,15.037593984962406,0.0,0,08/25/2020 11:00AM
74644,2,0,2,08/25/2020,528,3.787878787878788,0.0,0,08/25/2020 11:00AM
74856,2,0,1,08/25/2020,818,2.444987775061125,0.0,1,08/25/2020 11:00AM
74754,2,0,2,08/25/2020,253,7.905138339920948,0.0,0,08/25/2020 11:00AM
74528,2,0,2,08/25/2020,194,10.309278350515465,0.0,0,08/25/2020 11:00AM
74760,2,0,2,08/25/2020,335,5.970149253731344,0.0,0,08/25/2020 11:00AM
73455,2,0,2,08/25/2020,673,2.9717682020802374,0.0,0,08/25/2020 11:00AM
74844,2,0,2,08/25/2020,406,4.926108374384237,0.0,0,08/25/2020 11:00AM
73647,2,0,1,08/25/2020,609,3.284072249589491,0.0,1,08/25/2020 11:00AM
73564,2,0,2,08/25/2020,473,4.2283298097251585,0.0,0,08/25/2020 11:00AM
73033,2,0,2,08/25/2020,484,4.132231404958678,0.0,0,08/25/2020 11:00AM
74843,2,0,2,08/25/2020,370,5.405405405405405,0.0,0,08/25/2020 11:00AM
73043,2,0,2,08/25/2020,155,12.903225806451612,0.0,0,08/25/2020 11:00AM
73528,2,0,2,08/25/2020,559,3.5778175313059033,0.0,0,08/25/2020 11:00AM
74071,2,0,2,08/25/2020,148,13.513513513513514,0.0,0,08/25/2020 11:00AM
73654,2,0,2,08/25/2020,846,2.3640661938534278,0.0,0,08/25/2020 11:00AM
73760,2,0,2,08/25/2020,341,5.865102639296188,0.0,0,08/25/2020 11:00AM
74750,2,0,1,08/25/2020,318,6.289308176100629,0.0,1,08/25/2020 11:00AM
73743,2,0,2,08/25/2020,119,16.80672268907563,0.0,0,08/25/2020 11:00AM
73626,2,0,2,08/25/2020,1032,1.937984496124031,0.0,0,08/25/2020 11:00AM
73718,2,0,2,08/25/2020,602,3.3222591362126246,0.0,0,08/25/2020 11:00AM
73537,2,0,1,08/25/2020,578,3.4602076124567476,0.0,1,08/25/2020 11:00AM
73749,2,0,1,08/25/2020,414,4.830917874396135,0.0,1,08/25/2020 11:00AM
73548,2,0,2,08/25/2020,301,6.644518272425249,0.0,0,08/25/2020 11:00AM
74652,2,0,1,08/25/2020,798,2.506265664160401,0.0,1,08/25/2020 11:00AM
73658,1,0,0,08/25/2020,222,4.504504504504505,0.0,1,08/25/2020 11:00AM
73705,1,0,1,08/25/2020,330,3.0303030303030303,0.0,0,08/25/2020 11:00AM
73753,1,0,1,08/25/2020,414,2.4154589371980677,0.0,0,08/25/2020 11:00AM
74831,1,0,0,08/25/2020,722,1.3850415512465375,0.0,1,08/25/2020 11:00AM
73021,1,0,1,08/25/2020,241,4.149377593360996,0.0,0,08/25/2020 11:00AM
73736,1,0,1,08/25/2020,445,2.247191011235955,0.0,0,08/25/2020 11:00AM
74636,1,0,0,08/25/2020,285,3.5087719298245617,0.0,1,08/25/2020 11:00AM
74943,1,0,0,08/25/2020,162,6.172839506172839,0.0,1,08/25/2020 11:00AM
74949,1,0,1,08/25/2020,297,3.3670033670033668,0.0,0,08/25/2020 11:00AM
73728,1,0,0,08/25/2020,1969,0.5078720162519045,0.0,1,08/25/2020 11:00AM
74535,1,0,1,08/25/2020,101,9.900990099009901,0.0,0,08/25/2020 11:00AM
73041,1,0,1,08/25/2020,353,2.8328611898017,0.0,0,08/25/2020 11:00AM
74438,1,0,1,08/25/2020,134,7.462686567164179,0.0,0,08/25/2020 11:00AM
73722,1,0,1,08/25/2020,499,2.004008016032064,0.0,0,08/25/2020 11:00AM
73661,1,0,1,08/25/2020,403,2.4813895781637716,0.0,0,08/25/2020 11:00AM
73857,1,0,1,08/25/2020,681,1.4684287812041115,0.0,0,08/25/2020 11:00AM
73622,1,0,1,08/25/2020,227,4.405286343612335,0.0,0,08/25/2020 11:00AM
73557,1,0,1,08/25/2020,394,2.5380710659898473,0.0,0,08/25/2020 11:00AM
74045,1,0,1,08/25/2020,352,2.840909090909091,0.0,0,08/25/2020 11:00AM
74946,1,0,1,08/25/2020,136,7.352941176470588,0.0,0,08/25/2020 11:00AM
73444,1,0,0,08/25/2020,118,8.474576271186441,0.0,1,08/25/2020 11:00AM
74650,1,0,1,08/25/2020,654,1.529051987767584,0.0,0,08/25/2020 11:00AM
73841,1,0,1,08/25/2020,1329,0.7524454477050414,0.0,0,08/25/2020 11:00AM
73843,1,0,1,08/25/2020,859,1.1641443538998835,0.0,0,08/25/2020 11:00AM
73539,1,0,1,08/25/2020,185,5.405405405405405,0.0,0,08/25/2020 11:00AM
73739,1,0,1,08/25/2020,316,3.1645569620253164,0.0,0,08/25/2020 11:00AM
74026,1,0,1,08/25/2020,860,1.1627906976744187,0.0,0,08/25/2020 11:00AM
73947,1,0,1,08/25/2020,369,2.710027100271003,0.0,0,08/25/2020 11:00AM
73729,1,0,1,08/25/2020,535,1.8691588785046729,0.0,0,08/25/2020 11:00AM
73638,1,0,1,08/25/2020,204,4.901960784313726,0.0,0,08/25/2020 11:00AM
73442,1,0,1,08/25/2020,413,2.4213075060532687,0.0,0,08/25/2020 11:00AM
74540,1,0,0,08/25/2020,214,4.672897196261682,0.0,1,08/25/2020 11:00AM
73567,1,0,0,08/25/2020,652,1.5337423312883436,0.0,1,08/25/2020 11:00AM
73434,1,0,1,08/25/2020,642,1.557632398753894,0.0,0,08/25/2020 11:00AM
74522,1,0,1,08/25/2020,266,3.7593984962406015,0.0,0,08/25/2020 11:00AM
73761,1,0,1,08/25/2020,350,2.857142857142857,0.0,0,08/25/2020 11:00AM
74837,1,0,0,08/25/2020,255,3.9215686274509802,0.0,1,08/25/2020 11:00AM
